1, 0, 0, 1
2, 0.51020408163265307, 0, 1
3, 1.0204081632653061, 0, 1
4, 1.5306122448979593, 0, 1
5, 2.0408163265306123, 0, 1
6, 2.5510204081632653, 0, 1
7, 3.0612244897959187, 0, 1
8, 3.5714285714285716, 0, 1
9, 4.0816326530612246, 0, 1
10, 4.591836734693878, 0, 1
11, 5.1020408163265305, 0, 1
12, 5.6122448979591839, 0, 1
13, 6.1224489795918373, 0, 1
14, 6.6326530612244898, 0, 1
15, 7.1428571428571432, 0, 1
16, 7.6530612244897958, 0, 1
17, 8.1632653061224492, 0, 1
18, 8.6734693877551017, 0, 1
19, 9.183673469387756, 0, 1
20, 9.6938775510204085, 0, 1
21, 10.204081632653061, 0, 1
22, 10.714285714285715, 0, 1
23, 11.224489795918368, 0, 1
24, 11.73469387755102, 0, 1
25, 12.244897959183675, 0, 1
26, 12.755102040816327, 0, 1
27, 13.26530612244898, 0, 1
28, 13.775510204081632, 0, 1
29, 14.285714285714286, 0, 1
30, 14.795918367346939, 0, 1
31, 15.306122448979592, 0, 1
32, 15.816326530612246, 0, 1
33, 16.326530612244898, 0, 1
34, 16.836734693877553, 0, 1
35, 17.346938775510203, 0, 1
36, 17.857142857142858, 0, 1
37, 18.367346938775512, 0, 1
38, 18.877551020408163, 0, 1
39, 19.387755102040817, 0, 1
40, 19.897959183673471, 0, 1
41, 20.408163265306122, 0, 1
42, 20.918367346938776, 0, 1
43, 21.428571428571431, 0, 1
44, 21.938775510204081, 0, 1
45, 22.448979591836736, 0, 1
46, 22.95918367346939, 0, 1
47, 23.469387755102041, 0, 1
48, 23.979591836734695, 0, 1
49, 24.489795918367349, 0, 1
50, 25, 0, 1
51, 0, 0.51020408163265307, 1
52, 0.51020408163265307, 0.51020408163265307, 1
53, 1.0204081632653061, 0.51020408163265307, 1
54, 1.5306122448979593, 0.51020408163265307, 1
55, 2.0408163265306123, 0.51020408163265307, 1
56, 2.5510204081632653, 0.51020408163265307, 1
57, 3.0612244897959187, 0.51020408163265307, 1
58, 3.5714285714285716, 0.51020408163265307, 1
59, 4.0816326530612246, 0.51020408163265307, 1
60, 4.591836734693878, 0.51020408163265307, 1
61, 5.1020408163265305, 0.51020408163265307, 1
62, 5.6122448979591839, 0.51020408163265307, 1
63, 6.1224489795918373, 0.51020408163265307, 1
64, 6.6326530612244898, 0.51020408163265307, 1
65, 7.1428571428571432, 0.51020408163265307, 1
66, 7.6530612244897958, 0.51020408163265307, 1
67, 8.1632653061224492, 0.51020408163265307, 1
68, 8.6734693877551017, 0.51020408163265307, 1
69, 9.183673469387756, 0.51020408163265307, 1
70, 9.6938775510204085, 0.51020408163265307, 1
71, 10.204081632653061, 0.51020408163265307, 1
72, 10.714285714285715, 0.51020408163265307, 1
73, 11.224489795918368, 0.51020408163265307, 1
74, 11.73469387755102, 0.51020408163265307, 1
75, 12.244897959183675, 0.51020408163265307, 1
76, 12.755102040816327, 0.51020408163265307, 1
77, 13.26530612244898, 0.51020408163265307, 1
78, 13.775510204081632, 0.51020408163265307, 1
79, 14.285714285714286, 0.51020408163265307, 1
80, 14.795918367346939, 0.51020408163265307, 1
81, 15.306122448979592, 0.51020408163265307, 1
82, 15.816326530612246, 0.51020408163265307, 1
83, 16.326530612244898, 0.51020408163265307, 1
